time,value
2.794525819181907511e-02,6.661778840798725509e-01
2.794612128583945365e-02,4.882827307813036311e-01
2.794698437985983219e-02,5.220686612347004152e-01
2.794784747388021073e-02,4.772339604971957971e-01
2.794871056790058927e-02,6.693230211523778506e-01
2.794957366192096782e-02,5.720352974794419287e-01
2.795043675594134636e-02,5.162301229962287241e-01
2.795129984996172490e-02,4.078472420893384243e-01
2.795216294398210344e-02,5.688805233812660456e-01
2.795302603800248198e-02,6.398919948012740111e-01
2.795388913202286052e-02,7.675413809168435408e-01
2.795475222604323906e-02,6.153848363888387851e-01
2.795561532006361760e-02,5.084186262848995330e-01
2.795647841408399614e-02,7.141521589638022416e-01
2.795734150810437468e-02,6.258034251880797427e-01
2.795820460212475322e-02,4.463685082591482001e-01
2.795906769614513177e-02,8.101514871803632278e-01
2.795993079016551031e-02,3.878810433239784361e-01
2.796079388418588885e-02,4.643541981438142896e-01
2.796165697820626739e-02,5.441027504636428702e-01
2.796252007222664593e-02,6.483956756246884723e-01
2.796338316624702447e-02,5.025882495255996618e-01
2.796424626026740301e-02,4.192934089336882719e-01
2.796510935428778155e-02,4.439816626370203245e-01
2.796597244830816009e-02,7.209709469840521745e-01
2.796683554232853863e-02,6.706788637926477392e-01
2.796769863634891717e-02,7.707090794166482350e-01
2.796856173036929918e-02,5.661851241491457909e-01
2.796942482438967773e-02,8.103707138372000518e-01
2.797028791841005627e-02,6.898132937203402815e-01
2.797115101243043481e-02,7.324882617205937807e-01
2.797201410645081335e-02,4.737108378268993225e-01
2.797287720047119189e-02,6.877627325654283030e-01
2.797374029449157043e-02,5.002936028788077527e-01
2.797460338851194897e-02,5.601132184657460211e-01
2.797546648253232751e-02,6.555355556567251663e-01
2.797632957655270605e-02,5.675068592593444095e-01
2.797719267057308459e-02,5.120342542444681344e-01
2.797805576459346313e-02,5.672908661962980936e-01
2.797891885861384167e-02,6.120459922968745081e-01
2.797978195263422022e-02,5.909556639801488709e-01
2.798064504665459876e-02,7.680196501508629314e-01
2.798150814067497730e-02,6.484892322750683835e-01
2.798237123469535584e-02,6.326920875382255893e-01
2.798323432871573438e-02,7.395962487990084266e-01
2.798409742273611292e-02,6.688442738056764592e-01
2.798496051675649146e-02,5.294245846941600941e-01
2.798582361077687000e-02,5.180141789080521253e-01
2.798668670479724854e-02,5.817585906063590384e-01
2.798754979881762708e-02,5.537231053364811695e-01
2.798841289283800562e-02,6.571447843523677834e-01
2.798927598685838417e-02,5.830373909286430401e-01
2.799013908087876271e-02,6.890044872377070195e-01
2.799100217489914125e-02,5.630082818062773775e-01
2.799186526891951979e-02,5.588740902006815725e-01
2.799272836293989833e-02,7.014656545346747984e-01
2.799359145696027687e-02,6.170120127447364933e-01
2.799445455098065541e-02,5.920536093134189937e-01
2.799531764500103395e-02,5.997513624936046117e-01
2.799618073902141249e-02,6.256105036651298246e-01
2.799704383304179103e-02,5.309889318302083439e-01
2.799790692706216957e-02,5.781721116262295013e-01
2.799877002108254812e-02,7.036372507099341034e-01
2.799963311510292666e-02,6.000636696070171805e-01
2.800049620912330520e-02,4.836584996528903169e-01
2.800135930314368374e-02,7.974887944804174289e-01
2.800222239716406228e-02,7.318832357090535590e-01
2.800308549118444082e-02,5.911659978871190990e-01
2.800394858520481936e-02,6.309604034853919519e-01
2.800481167922520137e-02,3.946516579392849167e-01
2.800567477324557991e-02,5.425360194059304364e-01
2.800653786726595845e-02,6.927859494335224522e-01
2.800740096128633699e-02,3.963551295499041505e-01
2.800826405530671553e-02,5.614791909161918060e-01
2.800912714932709408e-02,6.741411694330400328e-01
2.800999024334747262e-02,6.102185685930391346e-01
2.801085333736785116e-02,4.610431603520229737e-01
2.801171643138822970e-02,5.880656937826385100e-01
2.801257952540860824e-02,7.510408378546733488e-01
2.801344261942898678e-02,7.391417697504362172e-01
2.801430571344936532e-02,6.397957766128092860e-01
2.801516880746974386e-02,4.684431344485956994e-01
2.801603190149012240e-02,5.877780185994170292e-01
2.801689499551050094e-02,5.030542497028002158e-01
2.801775808953087948e-02,5.148148803532763829e-01
2.801862118355125802e-02,5.350558181046335404e-01
2.801948427757163657e-02,6.752016372939351196e-01
2.802034737159201511e-02,5.428126717142782720e-01
2.802121046561239365e-02,5.913115161693093258e-01
2.802207355963277219e-02,6.399861178505686921e-01
2.802293665365315073e-02,6.255342829149175277e-01
2.802379974767352927e-02,6.134018605446946992e-01
2.802466284169390781e-02,5.651385968275177696e-01
2.802552593571428635e-02,4.230137329436117755e-01
2.802638902973466489e-02,7.241833478802877089e-01
2.802725212375504343e-02,6.348054762671613283e-01
2.802811521777542197e-02,6.161495163607905168e-01
2.802897831179580052e-02,5.954937999537163185e-01
2.802984140581617906e-02,6.036996793682966045e-01
2.803070449983655760e-02,6.389100272413267279e-01
2.803156759385693614e-02,7.072507301652944944e-01
2.803243068787731468e-02,5.026134318263060230e-01
2.803329378189769322e-02,5.553104447524992437e-01
2.803415687591807176e-02,5.667618004070155147e-01
2.803501996993845030e-02,6.654295671549710356e-01
2.803588306395882884e-02,5.876756852282715160e-01
2.803674615797920738e-02,6.337402595438706987e-01
2.803760925199958592e-02,5.140873080860930422e-01
2.803847234601996447e-02,8.110610350133631297e-01
2.803933544004034301e-02,4.697306833450765051e-01
2.804019853406072502e-02,5.534154891942785204e-01
2.804106162808110356e-02,5.074891445814414537e-01
2.804192472210148210e-02,6.313970915083372271e-01
2.804278781612186064e-02,5.339801559837527023e-01
2.804365091014223918e-02,5.443694549348843115e-01
2.804451400416261772e-02,7.258614359652245662e-01
2.804537709818299626e-02,5.207248664847072828e-01
2.804624019220337480e-02,6.193664656177949590e-01
2.804710328622375334e-02,7.596842491056574609e-01
2.804796638024413188e-02,6.015512871197097322e-01
2.804882947426451043e-02,6.742384724414924868e-01
2.804969256828488897e-02,6.707689361616829826e-01
2.805055566230526751e-02,5.925728856401387690e-01
2.805141875632564605e-02,6.048513918708544601e-01
2.805228185034602459e-02,5.269939299924967235e-01
2.805314494436640313e-02,6.311032289072016077e-01
2.805400803838678167e-02,7.267703558770987060e-01
2.805487113240716021e-02,6.913695414874730938e-01
2.805573422642753875e-02,6.711324626672916516e-01
2.805659732044791729e-02,6.914956027419154605e-01
2.805746041446829583e-02,7.397320071492047289e-01
2.805832350848867437e-02,8.419725471860155519e-01
2.805918660250905292e-02,4.861218822566119035e-01
2.806004969652943146e-02,6.096877935661833003e-01
2.806091279054981000e-02,6.300058110896951113e-01
2.806177588457018854e-02,3.957365003106838586e-01
2.806263897859056708e-02,5.264484777218980671e-01
2.806350207261094562e-02,6.924251086277273259e-01
2.806436516663132416e-02,4.827790249129125244e-01
2.806522826065170270e-02,7.231486275807937902e-01
2.806609135467208124e-02,6.936933815846185736e-01
2.806695444869245978e-02,7.433125647225791166e-01
2.806781754271283832e-02,4.612603107554421600e-01
2.806868063673321687e-02,5.469103371741801389e-01
2.806954373075359541e-02,6.330864253355761306e-01
2.807040682477397395e-02,5.566891354572973682e-01
2.807126991879435249e-02,4.106014599245960683e-01
2.807213301281473103e-02,7.013061920176592023e-01
2.807299610683510957e-02,6.747075139085625395e-01
2.807385920085548811e-02,5.158376221279330487e-01
2.807472229487586665e-02,4.044014597514975495e-01
2.807558538889624519e-02,5.784077380503689358e-01
2.807644848291662720e-02,6.852834118888468939e-01
2.807731157693700574e-02,4.526843708066458083e-01
2.807817467095738428e-02,4.978621997156781331e-01
2.807903776497776283e-02,5.376931212554411088e-01
2.807990085899814137e-02,5.873673011956831447e-01
2.808076395301851991e-02,5.047186605524839331e-01
2.808162704703889845e-02,5.904255683751811201e-01
2.808249014105927699e-02,5.998088728620476484e-01
2.808335323507965553e-02,6.078437613363589787e-01
2.808421632910003407e-02,6.522700321201991835e-01
2.808507942312041261e-02,6.321893651280721116e-01
2.808594251714079115e-02,6.876228447098077234e-01
2.808680561116116969e-02,6.359211403642091032e-01
2.808766870518154823e-02,5.530586354392315052e-01
2.808853179920192678e-02,5.678835927636056713e-01
2.808939489322230532e-02,6.862293836057804519e-01
2.809025798724268386e-02,4.278095983644821798e-01
2.809112108126306240e-02,5.512810427250732781e-01
2.809198417528344094e-02,5.939943947619831244e-01
2.809284726930381948e-02,4.766801802065452898e-01
2.809371036332419802e-02,5.404412254760950773e-01
2.809457345734457656e-02,5.708378432366422173e-01
2.809543655136495510e-02,6.078117929070964154e-01
2.809629964538533364e-02,6.538048063444572566e-01
2.809716273940571218e-02,6.818383829074080582e-01
2.809802583342609072e-02,6.774694110220856880e-01
2.809888892744646927e-02,6.517661036220012694e-01
2.809975202146684781e-02,7.338096827125282218e-01
2.810061511548722635e-02,5.810363133585342288e-01
2.810147820950760489e-02,5.509734932879640779e-01
2.810234130352798343e-02,5.622310597704635038e-01
2.810320439754836197e-02,6.619700964890909978e-01
2.810406749156874051e-02,5.197100562891453501e-01
2.810493058558911905e-02,7.137714630515298309e-01
2.810579367960949759e-02,5.500493909063987052e-01
2.810665677362987613e-02,5.183551356369114904e-01
2.810751986765025467e-02,3.646377676783602584e-01
2.810838296167063322e-02,7.465438438524306664e-01
2.810924605569101176e-02,7.357189473767368204e-01
2.811010914971139030e-02,6.622144045510179877e-01
2.811097224373176884e-02,6.188862410666817748e-01
2.811183533775214738e-02,4.777204832294937309e-01
2.811269843177252939e-02,7.626116226312004143e-01
2.811356152579290793e-02,5.729128024638276973e-01
2.811442461981328647e-02,4.645505401040289639e-01
2.811528771383366501e-02,5.105583596781292366e-01
2.811615080785404355e-02,6.284803283184191569e-01
2.811701390187442209e-02,3.975902123765415741e-01
2.811787699589480063e-02,6.961607626596735265e-01
2.811874008991517918e-02,6.668709797072908119e-01
2.811960318393555772e-02,7.633592740147921996e-01
2.812046627795593626e-02,5.486074830578308026e-01
2.812132937197631480e-02,4.385737620696242844e-01
2.812219246599669334e-02,4.388740667808388451e-01
2.812305556001707188e-02,4.302531627075873999e-01
2.812391865403745042e-02,6.491836020536247975e-01
2.812478174805782896e-02,6.159362978263932531e-01
2.812564484207820750e-02,5.825640866340082713e-01
2.812650793609858604e-02,5.080227518704213407e-01
2.812737103011896458e-02,5.283697239905964516e-01
2.812823412413934313e-02,5.478670796349127681e-01
2.812909721815972167e-02,6.578878433085993960e-01
2.812996031218010021e-02,6.756908801424782451e-01
2.813082340620047875e-02,4.875458074984748147e-01
2.813168650022085729e-02,7.819992712854703099e-01
2.813254959424123583e-02,4.777821863434023042e-01
2.813341268826161437e-02,7.295358934666537065e-01
2.813427578228199291e-02,7.328475390767523745e-01
2.813513887630237145e-02,5.385373882485543495e-01
2.813600197032274999e-02,5.998600796727069362e-01
2.813686506434312853e-02,4.746388052777829603e-01
2.813772815836350707e-02,4.975154469166719884e-01
2.813859125238388562e-02,6.773498387594596437e-01
2.813945434640426416e-02,7.137708849619017748e-01
2.814031744042464270e-02,6.652270214354704114e-01
2.814118053444502124e-02,7.334639525293072948e-01
2.814204362846539978e-02,6.418559898316950063e-01
2.814290672248577832e-02,4.184943911972531794e-01
2.814376981650615686e-02,6.035830741288480406e-01
2.814463291052653540e-02,5.742362638839110245e-01
2.814549600454691394e-02,7.011137826864508593e-01
2.814635909856729248e-02,5.918432105742890137e-01
2.814722219258767102e-02,5.720609332702738525e-01
2.814808528660804957e-02,5.556126547020133755e-01
2.814894838062843158e-02,4.592610032945488863e-01
2.814981147464881012e-02,4.871137729782338832e-01
2.815067456866918866e-02,4.088928927352940557e-01
2.815153766268956720e-02,6.224836512759430729e-01
2.815240075670994574e-02,7.285162810379638421e-01
2.815326385073032428e-02,6.553867488402554953e-01
2.815412694475070282e-02,6.767748915774891572e-01
2.815499003877108136e-02,6.327310221161452919e-01
2.815585313279145990e-02,6.691343779060370256e-01
2.815671622681183844e-02,6.682785879558409414e-01
2.815757932083221698e-02,6.552710025916681502e-01
2.815844241485259553e-02,6.061243553724811051e-01
2.815930550887297407e-02,6.837542738405638643e-01
2.816016860289335261e-02,4.533669318880601540e-01
2.816103169691373115e-02,7.014884761080218967e-01
2.816189479093410969e-02,5.371724921617818671e-01
2.816275788495448823e-02,6.606697185131643613e-01
2.816362097897486677e-02,4.714149449851544049e-01
2.816448407299524531e-02,7.403328125417005801e-01
2.816534716701562385e-02,5.945542657525257901e-01
2.816621026103600239e-02,6.312195557313483585e-01
2.816707335505638093e-02,5.908608162374500150e-01
2.816793644907675948e-02,5.460386500605769466e-01
2.816879954309713802e-02,5.869110136433763891e-01
2.816966263711751656e-02,6.090600981238508682e-01
2.817052573113789510e-02,5.791633806157562292e-01
2.817138882515827364e-02,7.436463464109351884e-01
2.817225191917865218e-02,6.701297194651555378e-01
2.817311501319903072e-02,5.456853120004807600e-01
2.817397810721940926e-02,7.024662708827370539e-01
2.817484120123978780e-02,5.871475943414528054e-01
2.817570429526016634e-02,5.821808168161701769e-01
2.817656738928054488e-02,4.246368059764187297e-01
2.817743048330092343e-02,6.433675178916778981e-01
2.817829357732130197e-02,5.516348168853411060e-01
2.817915667134168051e-02,7.166768075267925253e-01
2.818001976536205905e-02,4.609850348733028347e-01
2.818088285938243759e-02,4.510887035250452648e-01
2.818174595340281613e-02,5.151757720734362334e-01
2.818260904742319467e-02,5.293216457809948317e-01
2.818347214144357321e-02,4.402955262214230947e-01
2.818433523546395175e-02,6.317745363655496993e-01
2.818519832948433376e-02,4.427477716198164881e-01
2.818606142350471230e-02,3.751556978846966039e-01
2.818692451752509084e-02,5.228006759387417990e-01
2.818778761154546939e-02,6.183175219619918561e-01
2.818865070556584793e-02,5.236907904868349783e-01
2.818951379958622647e-02,5.983805879934706029e-01
2.819037689360660501e-02,5.839763056001568975e-01
2.819123998762698355e-02,3.485158329716330217e-01
2.819210308164736209e-02,5.915260360410706797e-01
2.819296617566774063e-02,4.539403599913082177e-01
2.819382926968811917e-02,6.567139259910858007e-01
2.819469236370849771e-02,6.492643119170335986e-01
2.819555545772887625e-02,6.077689722105691361e-01
2.819641855174925479e-02,5.010254216252980619e-01
2.819728164576963333e-02,7.433852957381660298e-01
2.819814473979001188e-02,3.135767678408568626e-01
2.819900783381039042e-02,5.063188284118115279e-01
2.819987092783076896e-02,6.994240816171458652e-01
2.820073402185114750e-02,5.519726486115529296e-01
2.820159711587152604e-02,5.567616275141008542e-01
2.820246020989190458e-02,6.650413816973455017e-01
2.820332330391228312e-02,5.145248653062277633e-01
2.820418639793266166e-02,5.711648769996107156e-01
2.820504949195304020e-02,4.343545527906800818e-01
2.820591258597341874e-02,6.157767512807790222e-01
2.820677567999379728e-02,5.409957028564765791e-01
2.820763877401417583e-02,5.546847709643110136e-01
2.820850186803455437e-02,6.074618851734575609e-01
2.820936496205493291e-02,5.279566193217949399e-01
2.821022805607531145e-02,6.296461764530867367e-01
2.821109115009568999e-02,4.624745510040026986e-01
2.821195424411606853e-02,4.859475793259115939e-01
2.821281733813644707e-02,5.008173736021307443e-01
2.821368043215682561e-02,6.715956512727074834e-01
2.821454352617720415e-02,4.897182694988735374e-01
2.821540662019758269e-02,5.490899168453718948e-01
2.821626971421796123e-02,5.918142480086467927e-01
2.821713280823833978e-02,5.111271286699142768e-01
2.821799590225871832e-02,4.348810501567970666e-01
2.821885899627909686e-02,3.967647647393195420e-01
2.821972209029947540e-02,6.435447375618407184e-01
2.822058518431985394e-02,5.850288725080171615e-01
2.822144827834023595e-02,6.589902166026886388e-01
2.822231137236061449e-02,6.579273541660555225e-01
2.822317446638099303e-02,6.566891880036264117e-01
2.822403756040137157e-02,3.884753348806052609e-01
2.822490065442175011e-02,4.780474300428698142e-01
2.822576374844212865e-02,6.557767357196220281e-01
2.822662684246250719e-02,5.242218856343993094e-01
2.822748993648288574e-02,4.082919557047846038e-01
2.822835303050326428e-02,6.692825610441792694e-01
2.822921612452364282e-02,5.722884024053644936e-01
2.823007921854402136e-02,4.099171824710827194e-01
2.823094231256439990e-02,5.995562326442041012e-01
2.823180540658477844e-02,6.309751608915847854e-01
2.823266850060515698e-02,6.258946175937080136e-01
2.823353159462553552e-02,5.713724699227495929e-01
2.823439468864591406e-02,4.808512581448035061e-01
2.823525778266629260e-02,6.444382868812313925e-01
2.823612087668667114e-02,6.562523399374082800e-01
2.823698397070704968e-02,6.026846942827602804e-01
2.823784706472742823e-02,4.229334259967291176e-01
2.823871015874780677e-02,5.715809849437540890e-01
2.823957325276818531e-02,5.209683846942615437e-01
2.824043634678856385e-02,7.956449597018042663e-01
2.824129944080894239e-02,4.918395507204162964e-01
2.824216253482932093e-02,6.389492193707302370e-01
2.824302562884969947e-02,5.865561387215347811e-01
2.824388872287007801e-02,5.317974648060559417e-01
2.824475181689045655e-02,5.999763269916155162e-01
2.824561491091083509e-02,6.547859060858352009e-01
2.824647800493121363e-02,4.821432735959673144e-01
2.824734109895159218e-02,6.314139800266085345e-01
2.824820419297197072e-02,5.552008678992701451e-01
2.824906728699234926e-02,6.438367728554579283e-01
2.824993038101272780e-02,5.731289342576847412e-01
2.825079347503310634e-02,5.296103776790743733e-01
2.825165656905348488e-02,6.028521304882545895e-01
2.825251966307386342e-02,4.902763437978732153e-01
2.825338275709424196e-02,6.898255619949364981e-01
2.825424585111462050e-02,4.975473309435587410e-01
2.825510894513499904e-02,7.217094413311583301e-01
2.825597203915537758e-02,7.267257163421343424e-01
2.825683513317575613e-02,6.718408009490767219e-01
2.825769822719613814e-02,4.380641071767936157e-01
2.825856132121651668e-02,6.214769065460822306e-01
2.825942441523689522e-02,6.126559994539461096e-01
2.826028750925727376e-02,6.558113612154181649e-01
2.826115060327765230e-02,6.072430675202942219e-01
2.826201369729803084e-02,6.313344338383154453e-01
2.826287679131840938e-02,5.830382992544482779e-01
2.826373988533878792e-02,6.256446959100300242e-01
2.826460297935916646e-02,5.042104866265798568e-01
2.826546607337954500e-02,5.653487369118713746e-01
2.826632916739992354e-02,6.258508782769174328e-01
2.826719226142030209e-02,6.503994251206911548e-01
2.826805535544068063e-02,5.761662153987047175e-01
2.826891844946105917e-02,5.124946298922588017e-01
2.826978154348143771e-02,8.018600599989249567e-01
2.827064463750181625e-02,7.593057009910365585e-01
2.827150773152219479e-02,5.777283320482270446e-01
2.827237082554257333e-02,5.563507493791617353e-01
2.827323391956295187e-02,6.401842013171783474e-01
2.827409701358333041e-02,5.414222609968046829e-01
2.827496010760370895e-02,5.548107743411914150e-01
2.827582320162408749e-02,6.737421700131522861e-01
2.827668629564446603e-02,6.019286281121014603e-01
2.827754938966484458e-02,5.516678530626978327e-01
2.827841248368522312e-02,7.834807540478243570e-01
2.827927557770560166e-02,7.914153199361984026e-01
2.828013867172598020e-02,4.377876081328339053e-01
2.828100176574635874e-02,5.724250791846610120e-01
2.828186485976673728e-02,5.217483804894096355e-01
2.828272795378711582e-02,4.704247984964911589e-01
2.828359104780749436e-02,5.211247000747674107e-01
2.828445414182787290e-02,4.875641541572412474e-01
2.828531723584825144e-02,5.408344640663819147e-01
2.828618032986862998e-02,5.609474174717822281e-01
2.828704342388900853e-02,5.094863774952077540e-01
2.828790651790938707e-02,6.075007281553926886e-01
2.828876961192976561e-02,5.942871303045780262e-01
2.828963270595014415e-02,7.868624262273787862e-01
2.829049579997052269e-02,5.478013134191940248e-01
2.829135889399090123e-02,5.172782952936845202e-01
2.829222198801127977e-02,6.018661936657849765e-01
2.829308508203165831e-02,5.113597313648469145e-01
2.829394817605204032e-02,5.467146560111248998e-01
2.829481127007241886e-02,5.577470544620287685e-01
2.829567436409279740e-02,6.647918788905834431e-01
2.829653745811317594e-02,4.711750916642648002e-01
2.829740055213355449e-02,4.440556133089516022e-01
2.829826364615393303e-02,5.087662241068185986e-01
2.829912674017431157e-02,5.126773683913734558e-01
2.829998983419469011e-02,4.029949072985196112e-01
2.830085292821506865e-02,5.275406023082476192e-01
2.830171602223544719e-02,5.758513690800878271e-01
2.830257911625582573e-02,6.254661942301597000e-01
2.830344221027620427e-02,3.790947733461385027e-01
2.830430530429658281e-02,6.112620910947208497e-01
2.830516839831696135e-02,6.248618566440382605e-01
2.830603149233733989e-02,6.805757749695036107e-01
2.830689458635771844e-02,6.696243159501144016e-01
2.830775768037809698e-02,6.726284027488654838e-01
2.830862077439847552e-02,7.617354521118890887e-01
2.830948386841885406e-02,6.433350599654064084e-01
2.831034696243923260e-02,5.045797106709577484e-01
2.831121005645961114e-02,6.760402199155467473e-01
2.831207315047998968e-02,4.750101140234724850e-01
2.831293624450036822e-02,5.718101595224314160e-01
2.831379933852074676e-02,7.047267769397782544e-01
2.831466243254112530e-02,6.839265012103259433e-01
2.831552552656150384e-02,6.684043503417514964e-01
2.831638862058188238e-02,7.159987340839912839e-01
2.831725171460226093e-02,7.138582481969276694e-01
2.831811480862263947e-02,5.416117157000338578e-01
2.831897790264301801e-02,6.564745948218033700e-01
2.831984099666339655e-02,7.023237675628321020e-01
2.832070409068377509e-02,5.184823863146575951e-01
2.832156718470415363e-02,5.040381391207853223e-01
2.832243027872453217e-02,6.827290009170032814e-01
2.832329337274491071e-02,4.576498314792729616e-01
2.832415646676528925e-02,5.038481527144885730e-01
2.832501956078566779e-02,6.422680136440862553e-01
2.832588265480604633e-02,7.504478875173515862e-01
2.832674574882642488e-02,6.978506592575659528e-01
2.832760884284680342e-02,4.703680414456106185e-01
2.832847193686718196e-02,5.178759622674534713e-01
2.832933503088756050e-02,5.638652078795394207e-01
2.833019812490794251e-02,3.776288522669052350e-01
2.833106121892832105e-02,5.292842813590523665e-01
2.833192431294869959e-02,6.660287875731064622e-01
2.833278740696907813e-02,5.983564010276622991e-01
2.833365050098945667e-02,5.598402636179894420e-01
2.833451359500983521e-02,6.466245780881165750e-01
2.833537668903021375e-02,5.725739443525464933e-01
2.833623978305059229e-02,6.266368166944591422e-01
2.833710287707097084e-02,5.859092335537048335e-01
2.833796597109134938e-02,6.408005904145013254e-01
2.833882906511172792e-02,6.824081698641347726e-01
2.833969215913210646e-02,5.790058373456575813e-01
2.834055525315248500e-02,5.913696018708386459e-01
2.834141834717286354e-02,8.246996972296780637e-01
2.834228144119324208e-02,6.744676230502452130e-01
2.834314453521362062e-02,5.614753369052492005e-01
2.834400762923399916e-02,5.786321324804476474e-01
2.834487072325437770e-02,6.616219027346621484e-01
2.834573381727475624e-02,5.444307998182960073e-01
2.834659691129513479e-02,7.586791479434065177e-01
2.834746000531551333e-02,5.835562595411097897e-01
2.834832309933589187e-02,5.150445296255522498e-01
2.834918619335627041e-02,6.755381496166209532e-01
2.835004928737664895e-02,4.972537282407056836e-01
2.835091238139702749e-02,5.247866741040763117e-01
2.835177547541740603e-02,6.559037814872903382e-01
2.835263856943778457e-02,4.994746205639759018e-01
2.835350166345816311e-02,8.101226762411564142e-01
2.835436475747854165e-02,5.926075089764701875e-01
2.835522785149892019e-02,4.417160148223248095e-01
2.835609094551929873e-02,5.806417866268904771e-01
2.835695403953967728e-02,6.592293906332864495e-01
2.835781713356005582e-02,4.869697709036715505e-01
2.835868022758043436e-02,7.227865770666044298e-01
2.835954332160081290e-02,5.878598729062644024e-01
2.836040641562119144e-02,6.586273132675555253e-01
2.836126950964156998e-02,5.291689922539444257e-01
2.836213260366194852e-02,3.446052984724771728e-01
2.836299569768232706e-02,2.594472142045777252e-01
2.836385879170270560e-02,6.110649867495617782e-01
2.836472188572308414e-02,4.490596405176142669e-01
2.836558497974346268e-02,6.129337007304721530e-01
2.836644807376384469e-02,7.389358964959791276e-01
2.836731116778422324e-02,3.246963024081300220e-01
2.836817426180460178e-02,6.994873474577741890e-01
2.836903735582498032e-02,7.577183411362231613e-01
2.836990044984535886e-02,5.409849900671882539e-01
2.837076354386573740e-02,5.953238169233417976e-01
2.837162663788611594e-02,5.964143693305156146e-01
2.837248973190649448e-02,5.517291937374845245e-01
2.837335282592687302e-02,6.543308827795106808e-01
2.837421591994725156e-02,3.699755106748250366e-01
2.837507901396763010e-02,5.727499879205127931e-01
2.837594210798800864e-02,5.278664945714508505e-01
2.837680520200838719e-02,6.152859834671471351e-01
2.837766829602876573e-02,5.633491496515898866e-01
2.837853139004914427e-02,5.369044352784529961e-01
2.837939448406952281e-02,5.874690791625716280e-01
2.838025757808990135e-02,5.860935142103891327e-01
2.838112067211027989e-02,6.309318671584417393e-01
2.838198376613065843e-02,5.121195524996562387e-01
2.838284686015103697e-02,5.630913907997917578e-01
2.838370995417141551e-02,4.820203314302901609e-01
2.838457304819179405e-02,5.805150706416778439e-01
2.838543614221217259e-02,5.268934974584635889e-01
2.838629923623255114e-02,7.041740308449551122e-01
2.838716233025292968e-02,3.762447286416692460e-01
2.838802542427330822e-02,5.994604316914131648e-01
2.838888851829368676e-02,5.599804116982066704e-01
2.838975161231406530e-02,5.364935713975940157e-01
2.839061470633444384e-02,6.152502780314740294e-01
2.839147780035482238e-02,6.374791944523069409e-01
2.839234089437520092e-02,5.842164641497916699e-01
2.839320398839557946e-02,2.974168755958808696e-01
2.839406708241595800e-02,5.160245487379815366e-01
2.839493017643633654e-02,5.905718202348418933e-01
2.839579327045671509e-02,6.429055244063919261e-01
2.839665636447709363e-02,6.966499243632391369e-01
2.839751945849747217e-02,4.659797426937110076e-01
2.839838255251785071e-02,4.669834901992543919e-01
2.839924564653822925e-02,6.700416820232177884e-01
2.840010874055860779e-02,4.836817115603165851e-01
2.840097183457898633e-02,6.866482365348329786e-01
2.840183492859936487e-02,7.049425692883996009e-01
2.840269802261974688e-02,5.997274867461298564e-01
2.840356111664012542e-02,5.019657307778940813e-01
2.840442421066050396e-02,6.287962678570031549e-01
2.840528730468088250e-02,4.645142698461481867e-01
2.840615039870126105e-02,3.033591966356801173e-01
2.840701349272163959e-02,6.368710653091345097e-01
2.840787658674201813e-02,6.483627008511868572e-01
2.840873968076239667e-02,5.175898499092572713e-01
2.840960277478277521e-02,5.553394736150301103e-01
2.841046586880315375e-02,7.332938534908721717e-01
2.841132896282353229e-02,6.085945510180201801e-01
2.841219205684391083e-02,5.906709675525164682e-01
2.841305515086428937e-02,4.939483625073913808e-01
2.841391824488466791e-02,7.328516228545789435e-01
2.841478133890504645e-02,6.282985561896086146e-01
2.841564443292542499e-02,6.151323589581914053e-01
2.841650752694580354e-02,5.869170878348916043e-01
2.841737062096618208e-02,5.914965611011959723e-01
2.841823371498656062e-02,6.960437583821874608e-01
2.841909680900693916e-02,6.500734547389319662e-01
2.841995990302731770e-02,7.446213708442893653e-01
2.842082299704769624e-02,5.303703790700896592e-01
2.842168609106807478e-02,6.694332897555500539e-01
2.842254918508845332e-02,3.339354056864752285e-01
2.842341227910883186e-02,5.816622022813083825e-01
2.842427537312921040e-02,7.830069759505116078e-01
2.842513846714958894e-02,5.853226475992840960e-01
2.842600156116996749e-02,6.707847722215396491e-01
2.842686465519034603e-02,7.256635549920507078e-01
2.842772774921072457e-02,4.991684115926889320e-01
2.842859084323110311e-02,7.112824955425645079e-01
2.842945393725148165e-02,5.412918742228073343e-01
2.843031703127186019e-02,4.586480532305250435e-01
2.843118012529223873e-02,6.420462382706139115e-01
2.843204321931261727e-02,6.059943364976354552e-01
2.843290631333299581e-02,6.173917915808349033e-01
2.843376940735337435e-02,6.685507924241556044e-01
2.843463250137375289e-02,4.034558459813389897e-01
2.843549559539413144e-02,4.983251003991491235e-01
2.843635868941450998e-02,5.835236068210667426e-01
2.843722178343488852e-02,6.453260713324772135e-01
2.843808487745526706e-02,5.032511251623112969e-01
2.843894797147564907e-02,6.273836135197590202e-01
2.843981106549602761e-02,5.175523867264165689e-01
2.844067415951640615e-02,5.734157105659081211e-01
2.844153725353678469e-02,4.348987269488754359e-01
2.844240034755716323e-02,5.043793405858130185e-01
2.844326344157754177e-02,5.110742831413485066e-01
2.844412653559792031e-02,5.243642606639193904e-01
2.844498962961829885e-02,5.197802806893874195e-01
2.844585272363867740e-02,5.378025379413229334e-01
2.844671581765905594e-02,6.196726878135446759e-01
2.844757891167943448e-02,4.536767549396206745e-01
